text,label
"Man following me and making comments at tourist spot early morning, feel unsafe and harassed. Please send women helpline or police now, need help immediately. I feel threatened and unsafe, the perpetrator is nearby and aggressive. Request women helpline support asap, please.",women_helpline
"Someone sent threatening messages and followed me to the hotel at temple afternoon. I'm scared for my safety, women helpline assistance required immediately.",women_helpline
"Repeated stalking by a local guide at the tourist spot at tourist spot afternoon, he's threatening if I report it. Need women helpline help fast, please. I feel threatened and unsafe, the perpetrator is nearby and aggressive. Request women helpline support now, please.",women_helpline
"Harassment by coworkers at a volunteer site in a remote area on highway evening, I feel unsafe staying here. Need women helpline support and relocation now.",women_helpline
"Man grabbed my arm aggressively near the temple in market during day, I'm frightened and alone. Need urgent assistance from women helpline, please come quickly. I feel threatened and unsafe, the perpetrator is nearby and aggressive. Request women helpline support immediately, please.",women_helpline
"Domestic violence reported in a guesthouse room on highway afternoon, woman trapped and scared. Please send women helpline or police immediately.",women_helpline
"Man following me and making comments at temple evening, feel unsafe and harassed. Please send women helpline or police now, need help immediately. I feel threatened and unsafe, the perpetrator is nearby and aggressive. Request women helpline support immediately, please.",women_helpline
"Man following me and making comments on highway late morning, feel unsafe and harassed. Please send women helpline or police now, need help immediately. I feel threatened and unsafe, the perpetrator is nearby and aggressive. Request women helpline support asap, please.",women_helpline
"Verbal abuse escalated to physical assault at late night at temple afternoon, bruises forming. Please send help now, women helpline or ambulance if needed. I feel threatened and unsafe, the perpetrator is nearby and aggressive. Request women helpline support urgent, please.",women_helpline
"I was molested by someone on the train platform at temple late morning, pushed and touched without consent. Urgent assistance needed, please help asap.",women_helpline
"Group catcalling and blocking me in the market in market late morning, feeling threatened and can't get away. Help now, contact women helpline please.",women_helpline
"Domestic violence reported in a guesthouse room in market afternoon, woman trapped and scared. Please send women helpline or police immediately.",women_helpline
"I was molested by someone on the train platform at temple early morning, pushed and touched without consent. Urgent assistance needed, please help asap. I feel threatened and unsafe, the perpetrator is nearby and aggressive. Request women helpline support immediately, please.",women_helpline
"Repeated stalking by a local guide at the tourist spot in market late morning, he's threatening if I report it. Need women helpline help fast, please. I feel threatened and unsafe, the perpetrator is nearby and aggressive. Request women helpline support quickly, please.",women_helpline
"Man grabbed my arm aggressively near the temple near hotel during day, I'm frightened and alone. Need urgent assistance from women helpline, please come quickly.",women_helpline
"A man tried to force me into a vehicle near station in market at night, I escaped but he's still around. Please call women helpline urgently. I feel threatened and unsafe, the perpetrator is nearby and aggressive. Request women helpline support immediately, please.",women_helpline
"Someone sent threatening messages and followed me to the hotel near hotel early morning. I'm scared for my safety, women helpline assistance required immediately.",women_helpline
"Verbal abuse escalated to physical assault at late night on highway late morning, bruises forming. Please send help now, women helpline or ambulance if needed. I feel threatened and unsafe, the perpetrator is nearby and aggressive. Request women helpline support urgent, please.",women_helpline
"Verbal abuse escalated to physical assault at late night near station evening, bruises forming. Please send help now, women helpline or ambulance if needed. I feel threatened and unsafe, the perpetrator is nearby and aggressive. Request women helpline support immediately, please.",women_helpline
"I was molested by someone on the train platform at temple evening, pushed and touched without consent. Urgent assistance needed, please help asap. I feel threatened and unsafe, the perpetrator is nearby and aggressive. Request women helpline support immediately, please.",women_helpline
"Verbal abuse escalated to physical assault at late night at temple during day, bruises forming. Please send help now, women helpline or ambulance if needed.",women_helpline
"A man tried to force me into a vehicle near station in market afternoon, I escaped but he's still around. Please call women helpline urgently. I feel threatened and unsafe, the perpetrator is nearby and aggressive. Request women helpline support quickly, please.",women_helpline
"Harassment by coworkers at a volunteer site in a remote area in remote area at night, I feel unsafe staying here. Need women helpline support and relocation now.",women_helpline
"Harassment by coworkers at a volunteer site in a remote area in market evening, I feel unsafe staying here. Need women helpline support and relocation now.",women_helpline
"A man tried to force me into a vehicle near station near station afternoon, I escaped but he's still around. Please call women helpline urgently.",women_helpline
"Man following me and making comments near station early morning, feel unsafe and harassed. Please send women helpline or police now, need help immediately.",women_helpline
"Group catcalling and blocking me in the market at temple evening, feeling threatened and can't get away. Help now, contact women helpline please.",women_helpline
"Man following me and making comments on highway during day, feel unsafe and harassed. Please send women helpline or police now, need help immediately.",women_helpline
"I was molested by someone on the train platform at temple late morning, pushed and touched without consent. Urgent assistance needed, please help asap. I feel threatened and unsafe, the perpetrator is nearby and aggressive. Request women helpline support immediately, please.",women_helpline
"Repeated stalking by a local guide at the tourist spot in remote area at night, he's threatening if I report it. Need women helpline help fast, please.",women_helpline
"Harassment by coworkers at a volunteer site in a remote area near station at night, I feel unsafe staying here. Need women helpline support and relocation now.",women_helpline
"Harassment by coworkers at a volunteer site in a remote area at temple evening, I feel unsafe staying here. Need women helpline support and relocation now. I feel threatened and unsafe, the perpetrator is nearby and aggressive. Request women helpline support immediately, please.",women_helpline
"A man tried to force me into a vehicle near station at tourist spot late morning, I escaped but he's still around. Please call women helpline urgently. I feel threatened and unsafe, the perpetrator is nearby and aggressive. Request women helpline support immediately, please.",women_helpline
"Domestic violence reported in a guesthouse room in remote area evening, woman trapped and scared. Please send women helpline or police immediately. I feel threatened and unsafe, the perpetrator is nearby and aggressive. Request women helpline support immediately, please.",women_helpline
"Man following me and making comments at temple late morning, feel unsafe and harassed. Please send women helpline or police now, need help immediately. I feel threatened and unsafe, the perpetrator is nearby and aggressive. Request women helpline support immediately, please.",women_helpline
"Group catcalling and blocking me in the market at tourist spot at night, feeling threatened and can't get away. Help now, contact women helpline please. I feel threatened and unsafe, the perpetrator is nearby and aggressive. Request women helpline support immediately, please.",women_helpline
"Domestic violence reported in a guesthouse room near hotel during day, woman trapped and scared. Please send women helpline or police immediately. I feel threatened and unsafe, the perpetrator is nearby and aggressive. Request women helpline support immediately, please.",women_helpline
"Harassment by coworkers at a volunteer site in a remote area near station at night, I feel unsafe staying here. Need women helpline support and relocation now. I feel threatened and unsafe, the perpetrator is nearby and aggressive. Request women helpline support immediately, please.",women_helpline
"Someone sent threatening messages and followed me to the hotel in market at night. I'm scared for my safety, women helpline assistance required immediately. I feel threatened and unsafe, the perpetrator is nearby and aggressive. Request women helpline support immediately, please.",women_helpline
"A man tried to force me into a vehicle near station in market evening, I escaped but he's still around. Please call women helpline urgently. I feel threatened and unsafe, the perpetrator is nearby and aggressive. Request women helpline support immediately, please.",women_helpline
"Repeated stalking by a local guide at the tourist spot on highway evening, he's threatening if I report it. Need women helpline help fast, please.",women_helpline
"Group catcalling and blocking me in the market near station evening, feeling threatened and can't get away. Help now, contact women helpline please.",women_helpline
"I was molested by someone on the train platform in market during day, pushed and touched without consent. Urgent assistance needed, please help asap. I feel threatened and unsafe, the perpetrator is nearby and aggressive. Request women helpline support immediately, please.",women_helpline
"Man following me and making comments in market during day, feel unsafe and harassed. Please send women helpline or police now, need help immediately. I feel threatened and unsafe, the perpetrator is nearby and aggressive. Request women helpline support now, please.",women_helpline
"Man grabbed my arm aggressively near the temple near station afternoon, I'm frightened and alone. Need urgent assistance from women helpline, please come quickly. I feel threatened and unsafe, the perpetrator is nearby and aggressive. Request women helpline support immediately, please.",women_helpline
"Group catcalling and blocking me in the market in remote area afternoon, feeling threatened and can't get away. Help now, contact women helpline please. I feel threatened and unsafe, the perpetrator is nearby and aggressive. Request women helpline support immediately, please.",women_helpline
"A man tried to force me into a vehicle near station near hotel early morning, I escaped but he's still around. Please call women helpline urgently.",women_helpline
"Man following me and making comments near hotel late morning, feel unsafe and harassed. Please send women helpline or police now, need help immediately.",women_helpline
"Someone sent threatening messages and followed me to the hotel near station early morning. I'm scared for my safety, women helpline assistance required immediately.",women_helpline
"Domestic violence reported in a guesthouse room near hotel afternoon, woman trapped and scared. Please send women helpline or police immediately. I feel threatened and unsafe, the perpetrator is nearby and aggressive. Request women helpline support immediately, please.",women_helpline
"I was molested by someone on the train platform in market evening, pushed and touched without consent. Urgent assistance needed, please help asap. I feel threatened and unsafe, the perpetrator is nearby and aggressive. Request women helpline support immediately, please.",women_helpline
"Someone sent threatening messages and followed me to the hotel at temple evening. I'm scared for my safety, women helpline assistance required immediately.",women_helpline
"A man tried to force me into a vehicle near station on highway at night, I escaped but he's still around. Please call women helpline urgently. I feel threatened and unsafe, the perpetrator is nearby and aggressive. Request women helpline support immediately, please.",women_helpline
"Harassment by coworkers at a volunteer site in a remote area on highway afternoon, I feel unsafe staying here. Need women helpline support and relocation now.",women_helpline
"Group catcalling and blocking me in the market near hotel at night, feeling threatened and can't get away. Help now, contact women helpline please. I feel threatened and unsafe, the perpetrator is nearby and aggressive. Request women helpline support immediately, please.",women_helpline
"River water rising fast and flooding the market area near station afternoon, houses submerged and people stranded on roofs. Please send disaster response immediately. The damage is moderate with multiple people trapped and roads blocked. Immediate rescue and relief are needed now.",disaster
"Heavy storm caused landslide and power cuts in remote area at tourist spot at night, families cut off and food running out. Please send relief fast. The damage is minor with multiple people trapped and roads blocked. Immediate rescue and relief are needed now.",disaster
Cyclone winds damaging rooftops and uprooting trees in the coastal tourist zone at temple at night. Please send disaster relief and evacuation assistance now.,disaster
"Strong tremors and building collapse near the temple in market evening, many trapped under rubble. Emergency rescue teams needed asap, this is critical. The damage is life-threatening with multiple people trapped and roads blocked. Immediate rescue and relief are needed now.",disaster
"Strong tremors and building collapse near the temple near station early morning, many trapped under rubble. Emergency rescue teams needed asap, this is critical.",disaster
"Aftershocks after earthquake at night near hotel at night, panic and instability in buildings. Need emergency disaster response and medical teams now.",disaster
"Flash flood swept away a bridge on the highway in remote area during day, cars carried away and commuters trapped. Urgent rescue teams required immediately. The damage is severe with multiple people trapped and roads blocked. Immediate rescue and relief are needed now.",disaster
"Avalanche reported at the mountain pass at tourist spot late morning, trekkers buried and missing in snow. Need emergency search and rescue now, please hurry. The damage is minor with multiple people trapped and roads blocked. Immediate rescue and relief are needed now.",disaster
"Strong tremors and building collapse near the temple at tourist spot late morning, many trapped under rubble. Emergency rescue teams needed asap, this is critical. The damage is critical with multiple people trapped and roads blocked. Immediate rescue and relief are needed now.",disaster
"Flash flood swept away a bridge on the highway at temple late morning, cars carried away and commuters trapped. Urgent rescue teams required immediately. The damage is minor with multiple people trapped and roads blocked. Immediate rescue and relief are needed now.",disaster
"Aftershocks after earthquake at night near hotel evening, panic and instability in buildings. Need emergency disaster response and medical teams now. The damage is critical with multiple people trapped and roads blocked. Immediate rescue and relief are needed now.",disaster
"Landslide has blocked the road at the hill on highway early morning, several vehicles trapped and people injured. Urgent rescue and relief required now. The damage is trapped with multiple people trapped and roads blocked. Immediate rescue and relief are needed now.",disaster
"Mudslide engulfed the campsite near river in remote area late morning, people missing and trapped under debris. Rescue urgently required asap.",disaster
Cyclone winds damaging rooftops and uprooting trees in the coastal tourist zone in remote area late morning. Please send disaster relief and evacuation assistance now.,disaster
"Mudslide engulfed the campsite near river at temple evening, people missing and trapped under debris. Rescue urgently required asap.",disaster
"Severe flooding has contaminated drinking water in the village in market late morning, many ill and need aid. Please send disaster relief immediately. The damage is smoke-filled with multiple people trapped and roads blocked. Immediate rescue and relief are needed now.",disaster
"Heavy storm caused landslide and power cuts in remote area in market evening, families cut off and food running out. Please send relief fast. The damage is severe with multiple people trapped and roads blocked. Immediate rescue and relief are needed now.",disaster
"Aftershocks after earthquake at night at temple afternoon, panic and instability in buildings. Need emergency disaster response and medical teams now. The damage is trapped with multiple people trapped and roads blocked. Immediate rescue and relief are needed now.",disaster
"Severe flooding has contaminated drinking water in the village on highway afternoon, many ill and need aid. Please send disaster relief immediately.",disaster
"Strong tremors and building collapse near the temple near station at night, many trapped under rubble. Emergency rescue teams needed asap, this is critical.",disaster
"Heavy storm caused landslide and power cuts in remote area at tourist spot evening, families cut off and food running out. Please send relief fast.",disaster
"Landslide has blocked the road at the hill in market late morning, several vehicles trapped and people injured. Urgent rescue and relief required now.",disaster
"Severe flooding has contaminated drinking water in the village at temple late morning, many ill and need aid. Please send disaster relief immediately.",disaster
"Heavy storm caused landslide and power cuts in remote area at temple afternoon, families cut off and food running out. Please send relief fast.",disaster
"Severe flooding has contaminated drinking water in the village near station afternoon, many ill and need aid. Please send disaster relief immediately. The damage is smoke-filled with multiple people trapped and roads blocked. Immediate rescue and relief are needed now.",disaster
"Mudslide engulfed the campsite near river near station late morning, people missing and trapped under debris. Rescue urgently required asap. The damage is smoke-filled with multiple people trapped and roads blocked. Immediate rescue and relief are needed now.",disaster
"Aftershocks after earthquake at night at temple evening, panic and instability in buildings. Need emergency disaster response and medical teams now. The damage is trapped with multiple people trapped and roads blocked. Immediate rescue and relief are needed now.",disaster
"Mudslide engulfed the campsite near river at tourist spot at night, people missing and trapped under debris. Rescue urgently required asap.",disaster
Cyclone winds damaging rooftops and uprooting trees in the coastal tourist zone near hotel early morning. Please send disaster relief and evacuation assistance now. The damage is multiple casualties with multiple people trapped and roads blocked. Immediate rescue and relief are needed now.,disaster
"Strong tremors and building collapse near the temple at tourist spot late morning, many trapped under rubble. Emergency rescue teams needed asap, this is critical. The damage is minor with multiple people trapped and roads blocked. Immediate rescue and relief are needed now.",disaster
"Landslide has blocked the road at the hill near station during day, several vehicles trapped and people injured. Urgent rescue and relief required now.",disaster
"Strong tremors and building collapse near the temple in remote area afternoon, many trapped under rubble. Emergency rescue teams needed asap, this is critical.",disaster
"Flash flood swept away a bridge on the highway near station during day, cars carried away and commuters trapped. Urgent rescue teams required immediately.",disaster
"Flash flood swept away a bridge on the highway near station afternoon, cars carried away and commuters trapped. Urgent rescue teams required immediately. The damage is critical with multiple people trapped and roads blocked. Immediate rescue and relief are needed now.",disaster
"Avalanche reported at the mountain pass at tourist spot during day, trekkers buried and missing in snow. Need emergency search and rescue now, please hurry. The damage is spreading quickly with multiple people trapped and roads blocked. Immediate rescue and relief are needed now.",disaster
"Mudslide engulfed the campsite near river in market during day, people missing and trapped under debris. Rescue urgently required asap. The damage is conscious but injured with multiple people trapped and roads blocked. Immediate rescue and relief are needed now.",disaster
"Flash flood swept away a bridge on the highway near hotel early morning, cars carried away and commuters trapped. Urgent rescue teams required immediately. The damage is conscious but injured with multiple people trapped and roads blocked. Immediate rescue and relief are needed now.",disaster
Cyclone winds damaging rooftops and uprooting trees in the coastal tourist zone on highway evening. Please send disaster relief and evacuation assistance now.,disaster
"Heavy storm caused landslide and power cuts in remote area in market afternoon, families cut off and food running out. Please send relief fast.",disaster
"Mudslide engulfed the campsite near river at temple late morning, people missing and trapped under debris. Rescue urgently required asap.",disaster
"Mudslide engulfed the campsite near river in remote area at night, people missing and trapped under debris. Rescue urgently required asap. The damage is stable but bleeding with multiple people trapped and roads blocked. Immediate rescue and relief are needed now.",disaster
"River water rising fast and flooding the market area in market during day, houses submerged and people stranded on roofs. Please send disaster response immediately.",disaster
"Landslide has blocked the road at the hill in market afternoon, several vehicles trapped and people injured. Urgent rescue and relief required now. The damage is trapped with multiple people trapped and roads blocked. Immediate rescue and relief are needed now.",disaster
"Severe flooding has contaminated drinking water in the village on highway late morning, many ill and need aid. Please send disaster relief immediately.",disaster
"Flash flood swept away a bridge on the highway in remote area at night, cars carried away and commuters trapped. Urgent rescue teams required immediately.",disaster
"Flash flood swept away a bridge on the highway in market early morning, cars carried away and commuters trapped. Urgent rescue teams required immediately. The damage is severe with multiple people trapped and roads blocked. Immediate rescue and relief are needed now.",disaster
Cyclone winds damaging rooftops and uprooting trees in the coastal tourist zone in market during day. Please send disaster relief and evacuation assistance now.,disaster
"River water rising fast and flooding the market area near hotel at night, houses submerged and people stranded on roofs. Please send disaster response immediately. The damage is spreading quickly with multiple people trapped and roads blocked. Immediate rescue and relief are needed now.",disaster
"River water rising fast and flooding the market area in market early morning, houses submerged and people stranded on roofs. Please send disaster response immediately. The damage is critical with multiple people trapped and roads blocked. Immediate rescue and relief are needed now.",disaster
"Strong tremors and building collapse near the temple near hotel evening, many trapped under rubble. Emergency rescue teams needed asap, this is critical.",disaster
"Severe flooding has contaminated drinking water in the village at temple during day, many ill and need aid. Please send disaster relief immediately. The damage is multiple casualties with multiple people trapped and roads blocked. Immediate rescue and relief are needed now.",disaster
Cyclone winds damaging rooftops and uprooting trees in the coastal tourist zone in market at night. Please send disaster relief and evacuation assistance now.,disaster
"Flash flood swept away a bridge on the highway in remote area early morning, cars carried away and commuters trapped. Urgent rescue teams required immediately. The damage is spreading quickly with multiple people trapped and roads blocked. Immediate rescue and relief are needed now.",disaster
"Flash flood swept away a bridge on the highway in market late morning, cars carried away and commuters trapped. Urgent rescue teams required immediately.",disaster
"Mudslide engulfed the campsite near river in market evening, people missing and trapped under debris. Rescue urgently required asap.",disaster
"Landslide has blocked the road at the hill near station late morning, several vehicles trapped and people injured. Urgent rescue and relief required now. The damage is stable but bleeding with multiple people trapped and roads blocked. Immediate rescue and relief are needed now.",disaster
"River water rising fast and flooding the market area in remote area late morning, houses submerged and people stranded on roofs. Please send disaster response immediately.",disaster
"Mudslide engulfed the campsite near river in remote area early morning, people missing and trapped under debris. Rescue urgently required asap.",disaster
"Strong tremors and building collapse near the temple in remote area afternoon, many trapped under rubble. Emergency rescue teams needed asap, this is critical. The damage is stable but bleeding with multiple people trapped and roads blocked. Immediate rescue and relief are needed now.",disaster
Cyclone winds damaging rooftops and uprooting trees in the coastal tourist zone on highway at night. Please send disaster relief and evacuation assistance now. The damage is moderate with multiple people trapped and roads blocked. Immediate rescue and relief are needed now.,disaster
"Landslide has blocked the road at the hill on highway early morning, several vehicles trapped and people injured. Urgent rescue and relief required now.",disaster
"River water rising fast and flooding the market area on highway late morning, houses submerged and people stranded on roofs. Please send disaster response immediately.",disaster
"Severe flooding has contaminated drinking water in the village in market during day, many ill and need aid. Please send disaster relief immediately.",disaster
"River water rising fast and flooding the market area in market at night, houses submerged and people stranded on roofs. Please send disaster response immediately.",disaster
"Landslide has blocked the road at the hill near hotel early morning, several vehicles trapped and people injured. Urgent rescue and relief required now. The damage is multiple casualties with multiple people trapped and roads blocked. Immediate rescue and relief are needed now.",disaster
"Landslide has blocked the road at the hill near station early morning, several vehicles trapped and people injured. Urgent rescue and relief required now. The damage is life-threatening with multiple people trapped and roads blocked. Immediate rescue and relief are needed now.",disaster
Cyclone winds damaging rooftops and uprooting trees in the coastal tourist zone at temple during day. Please send disaster relief and evacuation assistance now. The damage is severe with multiple people trapped and roads blocked. Immediate rescue and relief are needed now.,disaster
"Landslide has blocked the road at the hill near station evening, several vehicles trapped and people injured. Urgent rescue and relief required now. The damage is trapped with multiple people trapped and roads blocked. Immediate rescue and relief are needed now.",disaster
Cyclone winds damaging rooftops and uprooting trees in the coastal tourist zone at temple early morning. Please send disaster relief and evacuation assistance now. The damage is smoke-filled with multiple people trapped and roads blocked. Immediate rescue and relief are needed now.,disaster
"Landslide has blocked the road at the hill near station late morning, several vehicles trapped and people injured. Urgent rescue and relief required now. The damage is smoke-filled with multiple people trapped and roads blocked. Immediate rescue and relief are needed now.",disaster
"Strong tremors and building collapse near the temple at temple during day, many trapped under rubble. Emergency rescue teams needed asap, this is critical.",disaster
"Heavy storm caused landslide and power cuts in remote area on highway during day, families cut off and food running out. Please send relief fast. The damage is multiple casualties with multiple people trapped and roads blocked. Immediate rescue and relief are needed now.",disaster
"Avalanche reported at the mountain pass near station late morning, trekkers buried and missing in snow. Need emergency search and rescue now, please hurry. The damage is critical with multiple people trapped and roads blocked. Immediate rescue and relief are needed now.",disaster
"Flash flood swept away a bridge on the highway on highway at night, cars carried away and commuters trapped. Urgent rescue teams required immediately.",disaster
"Heavy storm caused landslide and power cuts in remote area in market at night, families cut off and food running out. Please send relief fast. The damage is multiple casualties with multiple people trapped and roads blocked. Immediate rescue and relief are needed now.",disaster
"Landslide has blocked the road at the hill at temple evening, several vehicles trapped and people injured. Urgent rescue and relief required now.",disaster
"Severe flooding has contaminated drinking water in the village near station afternoon, many ill and need aid. Please send disaster relief immediately.",disaster
"Flash flood swept away a bridge on the highway in remote area evening, cars carried away and commuters trapped. Urgent rescue teams required immediately. The damage is moderate with multiple people trapped and roads blocked. Immediate rescue and relief are needed now.",disaster
"Strong tremors and building collapse near the temple in remote area late morning, many trapped under rubble. Emergency rescue teams needed asap, this is critical. The damage is moderate with multiple people trapped and roads blocked. Immediate rescue and relief are needed now.",disaster
"Mudslide engulfed the campsite near river on highway afternoon, people missing and trapped under debris. Rescue urgently required asap. The damage is stable but bleeding with multiple people trapped and roads blocked. Immediate rescue and relief are needed now.",disaster
"Strong tremors and building collapse near the temple near station at night, many trapped under rubble. Emergency rescue teams needed asap, this is critical.",disaster
"Landslide has blocked the road at the hill on highway late morning, several vehicles trapped and people injured. Urgent rescue and relief required now.",disaster
"Strong tremors and building collapse near the temple near hotel early morning, many trapped under rubble. Emergency rescue teams needed asap, this is critical.",disaster
"Landslide has blocked the road at the hill in market late morning, several vehicles trapped and people injured. Urgent rescue and relief required now.",disaster
"Flash flood swept away a bridge on the highway in market during day, cars carried away and commuters trapped. Urgent rescue teams required immediately.",disaster
"Strong tremors and building collapse near the temple near station evening, many trapped under rubble. Emergency rescue teams needed asap, this is critical.",disaster
"Flash flood swept away a bridge on the highway in market during day, cars carried away and commuters trapped. Urgent rescue teams required immediately. The damage is multiple casualties with multiple people trapped and roads blocked. Immediate rescue and relief are needed now.",disaster
"Severe flooding has contaminated drinking water in the village on highway late morning, many ill and need aid. Please send disaster relief immediately.",disaster
"Strong tremors and building collapse near the temple in remote area late morning, many trapped under rubble. Emergency rescue teams needed asap, this is critical. The damage is critical with multiple people trapped and roads blocked. Immediate rescue and relief are needed now.",disaster
"Heavy storm caused landslide and power cuts in remote area near hotel early morning, families cut off and food running out. Please send relief fast. The damage is minor with multiple people trapped and roads blocked. Immediate rescue and relief are needed now.",disaster
"Mudslide engulfed the campsite near river on highway at night, people missing and trapped under debris. Rescue urgently required asap. The damage is stable but bleeding with multiple people trapped and roads blocked. Immediate rescue and relief are needed now.",disaster
"Aftershocks after earthquake at night near hotel evening, panic and instability in buildings. Need emergency disaster response and medical teams now. The damage is smoke-filled with multiple people trapped and roads blocked. Immediate rescue and relief are needed now.",disaster
"Landslide has blocked the road at the hill in market evening, several vehicles trapped and people injured. Urgent rescue and relief required now. The damage is trapped with multiple people trapped and roads blocked. Immediate rescue and relief are needed now.",disaster
"Landslide has blocked the road at the hill on highway at night, several vehicles trapped and people injured. Urgent rescue and relief required now.",disaster
"River water rising fast and flooding the market area near station during day, houses submerged and people stranded on roofs. Please send disaster response immediately.",disaster
"Severe flooding has contaminated drinking water in the village at temple afternoon, many ill and need aid. Please send disaster relief immediately.",disaster
"Severe flooding has contaminated drinking water in the village near hotel afternoon, many ill and need aid. Please send disaster relief immediately. The damage is severe with multiple people trapped and roads blocked. Immediate rescue and relief are needed now.",disaster
"Landslide has blocked the road at the hill at tourist spot early morning, several vehicles trapped and people injured. Urgent rescue and relief required now.",disaster
"Avalanche reported at the mountain pass at tourist spot during day, trekkers buried and missing in snow. Need emergency search and rescue now, please hurry.",disaster
"Severe flooding has contaminated drinking water in the village in market during day, many ill and need aid. Please send disaster relief immediately. The damage is stable but bleeding with multiple people trapped and roads blocked. Immediate rescue and relief are needed now.",disaster
"Heavy storm caused landslide and power cuts in remote area near hotel at night, families cut off and food running out. Please send relief fast. The damage is smoke-filled with multiple people trapped and roads blocked. Immediate rescue and relief are needed now.",disaster
"Avalanche reported at the mountain pass in remote area late morning, trekkers buried and missing in snow. Need emergency search and rescue now, please hurry. The damage is conscious but injured with multiple people trapped and roads blocked. Immediate rescue and relief are needed now.",disaster
"Severe flooding has contaminated drinking water in the village at tourist spot at night, many ill and need aid. Please send disaster relief immediately.",disaster
"Severe flooding has contaminated drinking water in the village on highway during day, many ill and need aid. Please send disaster relief immediately. The damage is stable but bleeding with multiple people trapped and roads blocked. Immediate rescue and relief are needed now.",disaster
"Mudslide engulfed the campsite near river near hotel during day, people missing and trapped under debris. Rescue urgently required asap. The damage is multiple casualties with multiple people trapped and roads blocked. Immediate rescue and relief are needed now.",disaster
"Mudslide engulfed the campsite near river at tourist spot early morning, people missing and trapped under debris. Rescue urgently required asap. The damage is stable but bleeding with multiple people trapped and roads blocked. Immediate rescue and relief are needed now.",disaster
"Strong tremors and building collapse near the temple at temple during day, many trapped under rubble. Emergency rescue teams needed asap, this is critical. The damage is severe with multiple people trapped and roads blocked. Immediate rescue and relief are needed now.",disaster
"Landslide has blocked the road at the hill on highway during day, several vehicles trapped and people injured. Urgent rescue and relief required now. The damage is trapped with multiple people trapped and roads blocked. Immediate rescue and relief are needed now.",disaster
"Heavy storm caused landslide and power cuts in remote area near hotel late morning, families cut off and food running out. Please send relief fast. The damage is life-threatening with multiple people trapped and roads blocked. Immediate rescue and relief are needed now.",disaster
"Flash flood swept away a bridge on the highway in market during day, cars carried away and commuters trapped. Urgent rescue teams required immediately.",disaster
"Heavy storm caused landslide and power cuts in remote area near hotel evening, families cut off and food running out. Please send relief fast.",disaster
"River water rising fast and flooding the market area on highway afternoon, houses submerged and people stranded on roofs. Please send disaster response immediately. The damage is minor with multiple people trapped and roads blocked. Immediate rescue and relief are needed now.",disaster
"Landslide has blocked the road at the hill near hotel late morning, several vehicles trapped and people injured. Urgent rescue and relief required now.",disaster
"River water rising fast and flooding the market area in market late morning, houses submerged and people stranded on roofs. Please send disaster response immediately. The damage is stable but bleeding with multiple people trapped and roads blocked. Immediate rescue and relief are needed now.",disaster
"Aftershocks after earthquake at night at temple at night, panic and instability in buildings. Need emergency disaster response and medical teams now. The damage is severe with multiple people trapped and roads blocked. Immediate rescue and relief are needed now.",disaster
Cyclone winds damaging rooftops and uprooting trees in the coastal tourist zone at tourist spot afternoon. Please send disaster relief and evacuation assistance now. The damage is life-threatening with multiple people trapped and roads blocked. Immediate rescue and relief are needed now.,disaster
"Flash flood swept away a bridge on the highway near station during day, cars carried away and commuters trapped. Urgent rescue teams required immediately. The damage is critical with multiple people trapped and roads blocked. Immediate rescue and relief are needed now.",disaster
"Aftershocks after earthquake at night at temple at night, panic and instability in buildings. Need emergency disaster response and medical teams now. The damage is spreading quickly with multiple people trapped and roads blocked. Immediate rescue and relief are needed now.",disaster
"River water rising fast and flooding the market area in remote area during day, houses submerged and people stranded on roofs. Please send disaster response immediately. The damage is conscious but injured with multiple people trapped and roads blocked. Immediate rescue and relief are needed now.",disaster
"Flash flood swept away a bridge on the highway in remote area during day, cars carried away and commuters trapped. Urgent rescue teams required immediately. The damage is multiple casualties with multiple people trapped and roads blocked. Immediate rescue and relief are needed now.",disaster
"River water rising fast and flooding the market area at temple evening, houses submerged and people stranded on roofs. Please send disaster response immediately.",disaster
"Aftershocks after earthquake at night on highway during day, panic and instability in buildings. Need emergency disaster response and medical teams now. The damage is smoke-filled with multiple people trapped and roads blocked. Immediate rescue and relief are needed now.",disaster
"Landslide has blocked the road at the hill on highway during day, several vehicles trapped and people injured. Urgent rescue and relief required now.",disaster
Cyclone winds damaging rooftops and uprooting trees in the coastal tourist zone near station during day. Please send disaster relief and evacuation assistance now.,disaster
"River water rising fast and flooding the market area at temple early morning, houses submerged and people stranded on roofs. Please send disaster response immediately.",disaster
"River water rising fast and flooding the market area at temple evening, houses submerged and people stranded on roofs. Please send disaster response immediately.",disaster
"Heavy storm caused landslide and power cuts in remote area in market evening, families cut off and food running out. Please send relief fast.",disaster
"Strong tremors and building collapse near the temple near station during day, many trapped under rubble. Emergency rescue teams needed asap, this is critical. The damage is spreading quickly with multiple people trapped and roads blocked. Immediate rescue and relief are needed now.",disaster
Cyclone winds damaging rooftops and uprooting trees in the coastal tourist zone at temple late morning. Please send disaster relief and evacuation assistance now. The damage is life-threatening with multiple people trapped and roads blocked. Immediate rescue and relief are needed now.,disaster
"Strong tremors and building collapse near the temple on highway evening, many trapped under rubble. Emergency rescue teams needed asap, this is critical.",disaster
"Aftershocks after earthquake at night in market afternoon, panic and instability in buildings. Need emergency disaster response and medical teams now. The damage is conscious but injured with multiple people trapped and roads blocked. Immediate rescue and relief are needed now.",disaster
